"id","Sex","BIRTHDAY_new","Natal.pride","n_census","season","year","capture.date","begin","north","east","age.at.capture","stage","stage.next","pride","group","last.seen.date","last.seen.status","survival","reproduction","repro.stage","cubs","last.seen","stage.nb","death.census","coalition","habitat","habitat.code","location","location.code","nb_nm_coal_pop","pop_size","nb_af_pride","coal_size","nb_nm_coal_hr"
"DEL BOY","M","2002-05-15","UNK",53,"wet",2011,"2010-11-15","09:55:00",9705010,711770,103,"RM","RM","S#","DEL BOY,RODNEY,TRIGGER&UNCLE","2013-09-12",NA,1,NA,NA,NA,NA,10,NA,"DEL BOY,RODNEY,TRIGGER&UNCLE","grassland",0,"periphery",0,5,579,9,3,1
"S#102","F","2004-08-15","S#",53,"wet",2011,"2010-11-15","09:55:00",9705010,711770,76,"AF","AF","S#","S#",NA,NA,1,1,"NR",1,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,9,NA,1
"S#92","F","2004-06-15","S#",53,"wet",2011,"2010-11-15","09:55:00",9705010,711770,78,"AF","AF","S#","S#",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#100","F","2004-08-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,76,"AF","AF","S#","S#",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,9,NA,1
"S#123","M","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2M","YM1","S#","S#",NA,NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#127","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#130","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#131","M","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2M","YM1","S#","S#",NA,NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#132","M","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2M","YM1","S#","S#","2012-12-14",NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#133","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#134","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"periphery",0,5,579,9,NA,1
"S#135","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"periphery",0,5,579,9,NA,1
"S#137","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#141","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#","2012-08-15",NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"periphery",0,5,579,9,NA,1
"S#143","F","2009-04-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,20,"SA2F","AF","S#","S#",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#145","F","2009-07-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,17,"SA1","SA2F","S#","S#",NA,NA,1,NA,NA,NA,NA,1,NA,NA,"grassland",0,"periphery",0,5,579,9,NA,1
"S#52","F","1997-07-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,161,"AF","AF","S#","S#","2013-06-08","D",1,NA,"RAF_3",NA,NA,4,58,NA,"grassland",0,"periphery",0,5,579,9,NA,1
"S#68","F","2000-06-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,126,"AF","AF","S#","S#",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#97","F","2004-08-15","S#",53,"wet",2011,"2010-11-15","13:20:00",9702800,709570,76,"AF","AF","S#","S#",NA,NA,1,1,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"S#45","F","1997-07-15","S#",53,"wet",2011,"2010-11-15","10:24:00",9702820,711780,161,"AF","AF","S#","S#","2013-07-17",NA,1,1,"NR",0,NA,4,NA,NA,"grassland",0,"centre",1,5,579,9,NA,1
"RODNEY","M","2002-05-15","UNK",53,"wet",2011,"2010-11-15","14:30:00",9702120,709890,103,"RM","RM","S#","DEL BOY,RODNEY,TRIGGER&UNCLE","2012-09-19",NA,1,NA,NA,NA,NA,10,NA,"DEL BOY,RODNEY,TRIGGER&UNCLE","grassland",0,"periphery",0,5,579,9,3,1
"UNCLE ALBERT","M","2001-05-15","UNK",53,"wet",2011,"2010-11-15","15:49:00",9703240,713500,115,"RM","RM","S#","DEL BOY,RODNEY,TRIGGER&UNCLE","2012-08-21",NA,1,NA,NA,NA,NA,10,NA,"DEL BOY,RODNEY,TRIGGER&UNCLE","grassland",0,"periphery",0,5,579,9,3,1
"SB105","F","2006-06-15","SB",53,"wet",2011,"2010-11-15","09:55:00",9705010,711770,54,"AF","AF","SB","SB","2013-05-28","D",1,1,"NR",2,NA,4,58,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB106","F","2007-02-15","SB",53,"wet",2011,"2010-11-15","09:55:00",9705010,711770,46,"AF","AF","SB","SB",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB108","F","2007-02-15","SB",53,"wet",2011,"2010-11-15","09:55:00",9705010,711770,46,"AF","AF","SB","SB",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"HILDUR","M","2003-12-15","UNK",53,"wet",2011,"2010-11-15","11:20:00",9700330,729130,84,"RM","RM","VU","C-BOY&HILDUR",NA,NA,1,NA,NA,NA,NA,10,NA,"C-BOY&HILDUR","grassland",0,"centre",1,5,579,5,2,2
"SB123","F","2010-06-15","SB",53,"wet",2011,"2010-11-15","13:45:00",9700730,731380,6,"J","SA1","SB","SB",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB128","M","2010-08-15","SB",53,"wet",2011,"2010-11-15","13:45:00",9700730,731380,4,"C","J","SB","SB","2013-04-28",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB129","F","2010-08-15","SB",53,"wet",2011,"2010-11-15","13:45:00",9700730,731380,4,"C","J","SB","SB",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SU5","F","2009-06-15","SU",53,"wet",2011,"2010-11-15","10:37:00",9708570,714970,18,"SA2F","AF","SU","SU",NA,NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"centre",1,5,579,2,NA,1
"SU6","M","2009-06-15","SU",53,"wet",2011,"2010-11-15","10:37:00",9708570,714970,18,"SA2M","YM1","SU","SU",NA,NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"centre",1,5,579,2,NA,1
"SUK","F","2003-02-15","SU",53,"wet",2011,"2010-11-15","10:37:00",9708570,714970,94,"AF","AF","SU","SU","2012-12-14","D",1,NA,"RAF_3",NA,NA,4,58,NA,"grassland",0,"centre",1,5,579,2,NA,1
"SUW","F","2007-08-15","SU",53,"wet",2011,"2010-11-15","10:37:00",9708570,714970,40,"AF","AF","SU","SU","2011-11-01",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,2,NA,1
"SB120","F","2010-04-15","SB",53,"wet",2011,"2010-11-15","10:27:00",9699410,729030,8,"J","SA1","SB","SB",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB121","F","2010-04-15","SB",53,"wet",2011,"2010-11-15","10:27:00",9699410,729030,8,"J","SA1","SB","SB",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB122","F","2010-04-15","SB",53,"wet",2011,"2010-11-15","10:27:00",9699410,729030,8,"J","SA1","SB","SB",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB69","F","1997-06-15","SB",53,"wet",2011,"2010-11-15","10:27:00",9699410,729030,162,"AF","AF","SB","SB","2012-06-02",NA,1,NA,"RAF_1",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB87","F","2002-02-15","SB",53,"wet",2011,"2010-11-15","10:27:00",9699410,729030,106,"AF","AF","SB","SB",NA,NA,1,NA,"RAF_1",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB88","F","2002-02-15","SB",53,"wet",2011,"2010-11-15","10:27:00",9699410,729030,106,"AF","AF","SB","SB",NA,NA,1,NA,"RAF_2",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB125","M","2010-06-15","SB",53,"wet",2011,"2010-11-15","07:41:00",9701040,729280,6,"J",NA,"SB","SB","2011-03-27",NA,0,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"SB126","F","2010-06-15","SB",53,"wet",2011,"2010-11-15","07:41:00",9701040,729280,6,"J",NA,"SB","SB","2011-03-27",NA,0,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,5,579,6,NA,1
"MK54","F","1999-09-15","MK",53,"wet",2011,"2010-11-15","09:12:00",9719400,702900,135,"AF","AF","SP","SP","2014-01-24","D",1,NA,"RAF_4",NA,NA,4,60,NA,"grassland",0,"centre",1,5,579,2,NA,1
"MK61","F","1999-09-15","MK",53,"wet",2011,"2010-11-15","09:12:00",9719400,702900,135,"AF","AF","SP","SP","2014-07-11",NA,1,NA,"NR",1,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,2,NA,1
"SPO","F","2009-04-15","SP",53,"wet",2011,"2010-11-15","09:12:00",9719400,702900,20,"SA2F","AF","SP","SP","2012-12-22",NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"centre",1,5,579,2,NA,1
"SSF","F","2006-09-15","SS",53,"wet",2011,"2010-11-15","07:48:00",9693760,701010,51,"AF","AF","SS","SS",NA,NA,1,1,"NR",0,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"S#73","F","2002-03-15","S#",53,"wet",2011,"2010-11-15","09:25:00",9692470,704670,105,"AF","AF","SS","SS",NA,NA,1,NA,"RAF_4",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"S#76","F","2002-08-15","S#",53,"wet",2011,"2010-11-15","09:25:00",9692470,704670,100,"AF","AF","SS","SS",NA,NA,1,NA,"RAF_3",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"S#77","F","2002-08-15","S#",53,"wet",2011,"2010-11-15","09:25:00",9692470,704670,100,"AF","AF","SS","SS","2011-12-19","D",1,NA,"RAF_4",NA,NA,4,56,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"S#78","F","2002-08-15","S#",53,"wet",2011,"2010-11-15","09:25:00",9692470,704670,100,"AF","AF","SS","SS",NA,NA,1,1,"RAF_4",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SSS","M","2009-05-15","SS",53,"wet",2011,"2010-11-15","09:25:00",9692470,704670,19,"SA2M","YM1","SS","SS","2012-10-20",NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SS4","M","2010-09-15","SS",53,"wet",2011,"2010-11-15","08:28:00",9692180,704240,3,"C","J","SS","SS",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SS5","F","2010-09-15","SS",53,"wet",2011,"2010-11-15","08:28:00",9692180,704240,3,"C","J","SS","SS",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SSD","F","2006-05-15","SS",53,"wet",2011,"2010-11-15","08:28:00",9692180,704240,55,"AF","AF","SS","SS",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SSJ","F","2006-09-15","SS",53,"wet",2011,"2010-11-15","08:28:00",9692180,704240,51,"AF","AF","SS","SS","2011-08-25",NA,1,1,"NR",0,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SS2","M","2009-07-15","SS",53,"wet",2011,"2010-11-15","09:11:00",9688300,707156,17,"SA1","SA2M","SS","SS","2012-12-13",NA,1,NA,NA,NA,NA,1,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SSV","F","2009-05-15","SS",53,"wet",2011,"2010-11-15","09:11:00",9688300,707156,19,"SA2F",NA,"SS","SS","2011-07-05",NA,0,NA,NA,NA,NA,2,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SSW","M","2009-05-15","SS",53,"wet",2011,"2010-11-15","09:11:00",9688300,707156,19,"SA2M","RM","SS","SS","2012-03-09",NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SSX","F","2009-05-15","SS",53,"wet",2011,"2010-11-15","09:11:00",9688300,707156,19,"SA2F","AF","SS","SS","2013-05-27",NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"SUC","M","2000-05-15","SU",53,"wet",2011,"2010-11-15","09:01:00",9692410,704560,127,"RM","RM","SS","BF16,SUA&C","2013-04-29",NA,1,NA,NA,NA,NA,10,NA,"BF16,SUA&C","grassland",0,"periphery",0,5,579,8,1,2
"S#75","F","2002-08-15","S#",53,"wet",2011,"2010-11-15","09:11:00",9692020,704670,100,"AF","AF","SS","SS",NA,NA,1,1,"NR",3,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,8,NA,1
"MASANJA","M","2007-06-15","UNK",53,"wet",2011,"2010-11-15","16:31:00",9703130,721550,42,"NM","NM","NO","SUU,V&MASANJA","2012-09-11",NA,1,NA,NA,NA,NA,9,NA,"SUU,V&MASANJA","grassland",0,"centre",1,5,579,NA,1,NA
"TR148","M","2007-01-15","TR",53,"wet",2011,"2010-11-15","11:05:00",9727590,695830,47,"RM",NA,"TG","TR148","2011-01-29",NA,0,NA,NA,NA,NA,10,NA,"TR148","grassland",0,"periphery",0,5,579,NA,1,2
"TR151","M","2007-10-15","TR",53,"wet",2011,"2010-11-15","07:53:00",9730210,711270,38,"NM",NA,"NO","TR151","2010-12-30",NA,0,NA,NA,NA,NA,9,NA,"TR151","open woodland",1,"periphery",0,5,579,NA,1,NA
"TR157","F","2008-03-15","TR",53,"wet",2011,"2010-11-15","07:53:00",9730210,711270,33,"AF","AF","TH","TH","2014-04-21",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,1,NA,1
"TR132","F","2005-05-15","TR",53,"wet",2011,"2010-11-15","12:53:00",9730370,705420,67,"AF","AF","TR","TR",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR144","F","2006-10-15","TR",53,"wet",2011,"2010-11-15","12:53:00",9730370,705420,50,"AF","AF","TR","TR",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR145","F","2006-10-15","TR",53,"wet",2011,"2010-11-15","12:53:00",9730370,705420,50,"AF","AF","TR","TR",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR56","F","1998-08-15","TR",53,"wet",2011,"2010-11-15","12:53:00",9730370,705420,148,"AF","AF","TR","TR",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR141","F","2006-05-15","TR",53,"wet",2011,"2010-11-15","12:26:00",9730370,705410,55,"AF","AF","TR","TR",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR165","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-09-10",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR166","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-25",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR168","F","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR169","F","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR170","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-19",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR171","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-19",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR172","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-19",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR173","F","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR174","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2012-08-22",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR175","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-19",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR176","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-19",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR177","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-25",NA,1,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR178","F","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR",NA,NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR179","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:27:00",9730410,705450,3,"C","J","TR","TR","2013-08-19",NA,1,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR167","M","2010-09-15","TR",53,"wet",2011,"2010-11-15","16:54:00",9730420,705500,3,"C","J","TR","TR","2013-08-19",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,5,579,7,NA,1
"TR28","F","1995-08-15","TR",53,"wet",2011,"2010-11-15","08:12:00",9730290,705230,184,"AF",NA,"TR","TR","2011-01-25",NA,0,NA,NA,NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TR137","F","2006-01-15","TR",53,"wet",2011,"2010-11-15","17:05:00",9730930,703500,59,"AF","AF","TR","TR",NA,NA,1,NA,"NR",2,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,7,NA,1
"TTQ","F","2008-03-15","TT",53,"wet",2011,"2010-11-15","16:00:00",9731940,710340,33,"AF","AF","TT","TT","2013-08-09",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,3,NA,1
"TTS","F","2008-03-15","TT",53,"wet",2011,"2010-11-15","16:00:00",9731940,710340,33,"AF","AF","TT","TT","2014-04-16",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,3,NA,1
"TTV","F","2008-07-15","TT",53,"wet",2011,"2010-11-15","16:00:00",9731940,710340,29,"AF","AF","TT","TT","2013-08-06",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,3,NA,1
"VU-H","F","2003-06-15","VU",53,"wet",2011,"2010-11-15","15:21:00",9710640,732970,90,"AF","AF","VU","VU",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,5,NA,1
"VU-M","F","2006-04-15","VU",53,"wet",2011,"2010-11-15","15:21:00",9710640,732970,56,"AF","AF","VU","VU","2014-04-11","D",1,0,"NR",NA,NA,4,60,NA,"grassland",0,"periphery",0,5,579,5,NA,1
"VU-X","F","2007-06-15","VU",53,"wet",2011,"2010-11-15","15:21:00",9710640,732970,42,"AF","AF","VU","VU",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,5,NA,1
"VU-S","F","2007-06-15","VU",53,"wet",2011,"2010-11-15","09:50:00",9713810,727890,42,"AF","AF","VU","VU",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,5,NA,1
"C-BOY","M","2004-03-15","UNK",53,"wet",2011,"2010-11-15","12:23:00",9710550,733410,81,"RM","RM","VU","C-BOY&HILDUR",NA,NA,1,NA,NA,NA,NA,10,NA,"C-BOY&HILDUR","grassland",0,"centre",1,5,579,5,2,2
"VU-O","F","2006-05-15","VU",53,"wet",2011,"2010-11-15","12:03:00",9707180,734340,55,"AF","AF","VU","VU",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,5,579,5,NA,1
"YTT","F","2006-04-15","YT",53,"wet",2011,"2010-11-15","08:32:00",9729360,714880,56,"AF","AF","YT","YT",NA,NA,1,1,"NR",0,NA,4,NA,NA,"open woodland",1,"centre",1,5,579,8,NA,1
"YT1","F","2006-09-15","YT",53,"wet",2011,"2010-11-15","12:06:00",9728700,712700,51,"AF","AF","YT","YT",NA,NA,1,1,"NR",0,NA,4,NA,NA,"open woodland",1,"centre",1,5,579,8,NA,1
"YTM","F","2002-08-15","YT",53,"wet",2011,"2010-11-15","12:06:00",9728700,712700,100,"AF","AF","YT","YT",NA,NA,1,1,"NR",0,NA,4,NA,NA,"open woodland",1,"centre",1,5,579,8,NA,1
"YT2","F","2006-09-15","YT",53,"wet",2011,"2010-11-15","09:23:00",9724010,744600,51,"AF","AF","YT","YT","2014-01-02",NA,1,1,"NR",0,NA,4,NA,NA,"open woodland",1,"centre",1,5,579,8,NA,1
"YT5","F","2008-10-15","YT",53,"wet",2011,"2010-11-15","09:23:00",9724010,744600,26,"AF","AF","YT","YT",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"centre",1,5,579,8,NA,1
"YT7","M","2009-04-15","YT",53,"wet",2011,"2010-11-15","07:40:00",9727400,710800,20,"SA2M",NA,"YT","YT","2011-04-14",NA,0,NA,NA,NA,NA,3,NA,NA,"open woodland",1,"centre",1,5,579,8,NA,1
"YT9","F","2009-05-15","YT",53,"wet",2011,"2010-11-15","07:40:00",9727400,710800,19,"SA2F",NA,"YT","YT","2011-03-26",NA,0,NA,NA,NA,NA,2,NA,NA,"open woodland",1,"centre",1,5,579,8,NA,1
"TR103","F","2002-07-15","TR",53,"wet",2011,"2010-11-15","13:52:00",9727390,718170,101,"AF","AF","YT","YT","2014-01-19",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,8,NA,1
"YTX","F","2006-04-15","YT",53,"wet",2011,"2010-11-15","13:52:00",9727390,718170,56,"AF",NA,"YT","YT","2011-05-09",NA,0,NA,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,8,NA,1
"TR101","F","2002-07-15","TR",53,"wet",2011,"2010-11-15","17:00:00",9727700,715860,101,"AF","AF","YT","YT",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,5,579,8,NA,1
"CV63","F","2006-08-15","CV",53,"wet",2011,"2010-11-15","15:32:00",9716050,723290,52,"AF","AF","ZK","ZK",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,2,NA,1
"CV61","F","2006-08-15","CV",53,"wet",2011,"2010-11-15","15:42:00",9712990,726390,52,"AF","AF","ZK","ZK",NA,NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,5,579,2,NA,1
"BF17","F","2001-01-15","BF",54,"dry",2011,"2011-06-15","13:06:00",9728700,731670,126,"AF","AF","BF","BF","2014-07-04",NA,1,1,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,618,4,NA,0
"BF18","F","2001-01-15","BF",54,"dry",2011,"2011-06-15","13:06:00",9728700,731670,126,"AF","AF","BF","BF","2013-04-12","D",1,NA,"NR",1,NA,4,58,NA,"grassland",0,"periphery",0,2,618,4,NA,0
"HERVE","M","2005-07-15","UNK",54,"dry",2011,"2011-06-15","10:40:00",9720910,733650,72,"RM","RM","BF","HERVE&SB107","2012-04-29",NA,1,NA,NA,NA,NA,10,NA,"HERVE&SB107","grassland",0,"periphery",0,2,618,4,2,0
"SB107","M","2007-02-15","SB",54,"dry",2011,"2011-06-15","10:40:00",9720910,733650,53,"RM","RM","BF","HERVE&SB107","2012-11-03",NA,1,NA,NA,NA,NA,10,NA,"HERVE&SB107","grassland",0,"periphery",0,2,618,4,2,0
"BF45","F","2007-02-15","BF",54,"dry",2011,"2011-06-15","10:40:00",9720910,733650,53,"AF","AF","BF","BF",NA,NA,1,NA,"NR",1,NA,4,NA,NA,"open woodland",1,"periphery",0,2,618,4,NA,0
"BF63","U","2011-06-15","BF",54,"dry",2011,"2011-06-15","10:40:00",9720910,733650,1,"C",NA,"BF","BF","2011-08-06","D_young_disappeared",0,NA,NA,NA,NA,13,55,NA,"grassland",0,"periphery",0,2,618,4,NA,0
"BF64","U","2011-06-15","BF",54,"dry",2011,"2011-06-15","10:40:00",9720910,733650,1,"C",NA,"BF","BF","2011-08-06","D_young_disappeared",0,NA,NA,NA,NA,13,55,NA,"grassland",0,"periphery",0,2,618,4,NA,0
"BF56","F","2007-09-15","BF",54,"dry",2011,"2011-06-15","14:28:00",9714190,739800,46,"AF","AF","BF","BF",NA,NA,1,NA,"NR",2,NA,4,NA,NA,"open woodland",1,"periphery",0,2,618,4,NA,0
