"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"ID1036","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236"
"ID231","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236","GRP236"
"ID1048","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1049","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1050","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1051","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1052","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1054","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1055","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1056","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1308","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1309","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241","GRP241"
"ID1037","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246"
"ID1038","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246","GRP246"
"ID1046",NA,"GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258"
"ID1110","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP258","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257"
"ID252","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198"
"ID831","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198","GRP198"
"ID71",NA,"GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28"
"ID73",NA,"GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28","GRP28"
"ID178",NA,"GRP46","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36"
"ID182",NA,"GRP46","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36","GRP36"
"ID303",NA,"GRP99","GRP99","GRP99","GRP99","GRP99","GRP99","GRP99","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100","GRP100"
"ID643",NA,"GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96"
"ID299",NA,"GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96","GRP96"
"ID700",NA,"GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172"
"ID695",NA,"GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172"
"ID701",NA,"GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172"
"ID696",NA,"GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172"
"ID697",NA,"GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172"
"ID698",NA,"GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172","GRP172"
"ID94",NA,"GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41"
"ID501",NA,"GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41"
"ID1246",NA,"GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41","GRP41"
"ID866",NA,"GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200"
"ID868",NA,"GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP200","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13","GRP13"
"ID736",NA,"GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184","GRP184"
"ID949",NA,"GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217","GRP217"
"ID956",NA,"GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218","GRP218"
