"id","n_census","season","year","season.nb","year.nb","habitat","habitat.code","age.at.capture","nb_af_pride","nb_nm_coal_hr","survival","reproduction","cubs"
"ID1010",53,"wet",2011,1,27,"grassland",1,8.83333333333333,6,1,1,NA,NA
"ID616",53,"wet",2011,1,27,"grassland",1,11.25,2,1,1,NA,NA
"ID618",53,"wet",2011,1,27,"grassland",1,11.25,2,1,1,NA,1
"ID1082",53,"wet",2011,1,27,"grassland",1,4.25,8,1,1,1,0
"ID931",53,"wet",2011,1,27,"grassland",1,8.75,8,1,1,NA,NA
"ID934",53,"wet",2011,1,27,"grassland",1,8.33333333333333,8,1,1,NA,NA
"ID935",53,"wet",2011,1,27,"grassland",1,8.33333333333333,8,1,1,NA,NA
"ID936",53,"wet",2011,1,27,"grassland",1,8.33333333333333,8,1,1,1,NA
"ID1080",53,"wet",2011,1,27,"grassland",1,4.58333333333333,8,1,1,0,NA
"ID1085",53,"wet",2011,1,27,"grassland",1,4.25,8,1,1,1,0
"ID933",53,"wet",2011,1,27,"grassland",1,8.33333333333333,8,1,1,1,3
"ID1169",53,"wet",2011,1,27,"grassland",1,2.75,1,1,1,0,NA
"ID1152",53,"wet",2011,1,27,"open woodland",2,5.58333333333333,7,1,1,0,NA
"ID1161",53,"wet",2011,1,27,"open woodland",2,4.16666666666667,7,1,1,0,NA
"ID1162",53,"wet",2011,1,27,"open woodland",2,4.16666666666667,7,1,1,0,NA
"ID1213",53,"wet",2011,1,27,"open woodland",2,12.3333333333333,7,1,1,0,NA
"ID1158",53,"wet",2011,1,27,"open woodland",2,4.58333333333333,7,1,1,0,NA
"ID1193",53,"wet",2011,1,27,"open woodland",2,15.3333333333333,7,1,0,NA,NA
"ID1154",53,"wet",2011,1,27,"open woodland",2,4.91666666666667,7,1,1,NA,2
"ID1264",53,"wet",2011,1,27,"open woodland",2,2.75,3,1,1,0,NA
"ID1265",53,"wet",2011,1,27,"grassland",1,2.75,3,1,1,0,NA
"ID1266",53,"wet",2011,1,27,"grassland",1,2.41666666666667,3,1,1,0,NA
"ID1282",53,"wet",2011,1,27,"grassland",1,7.5,5,1,1,0,NA
"ID1283",53,"wet",2011,1,27,"grassland",1,4.66666666666667,5,1,1,0,NA
"ID1288",53,"wet",2011,1,27,"grassland",1,3.5,5,1,1,0,NA
"ID1286",53,"wet",2011,1,27,"grassland",1,3.5,5,1,1,0,NA
"ID1284",53,"wet",2011,1,27,"grassland",1,4.58333333333333,5,1,1,0,NA
"ID1338",53,"wet",2011,1,27,"open woodland",2,4.66666666666667,8,1,1,1,0
"ID1311",53,"wet",2011,1,27,"open woodland",2,4.25,8,1,1,1,0
"ID1336",53,"wet",2011,1,27,"open woodland",2,8.33333333333333,8,1,1,1,0
"ID1312",53,"wet",2011,1,27,"open woodland",2,4.25,8,1,1,1,0
"ID1329",53,"wet",2011,1,27,"open woodland",2,2.16666666666667,8,1,1,0,NA
"ID1134",53,"wet",2011,1,27,"open woodland",2,8.41666666666667,8,1,1,0,NA
"ID1342",53,"wet",2011,1,27,"grassland",1,4.66666666666667,8,1,0,NA,NA
"ID1133",53,"wet",2011,1,27,"open woodland",2,8.41666666666667,8,1,1,0,NA
"ID222",53,"wet",2011,1,27,"grassland",1,4.33333333333333,2,1,1,0,NA
"ID220",53,"wet",2011,1,27,"grassland",1,4.33333333333333,2,1,1,0,NA
"ID36",54,"dry",2011,2,27,"grassland",1,10.5,4,0,1,1,NA
"ID37",54,"dry",2011,2,27,"grassland",1,10.5,4,0,1,NA,1
"ID48",54,"dry",2011,2,27,"open woodland",2,4.41666666666667,4,0,1,NA,1
"ID50",54,"dry",2011,2,27,"open woodland",2,3.83333333333333,4,0,1,NA,2
"ID117",54,"dry",2011,2,27,"grassland",1,4,1,0,1,NA,2
"ID211",54,"dry",2011,2,27,"grassland",1,10.25,7,0,1,1,0
"ID195",54,"dry",2011,2,27,"grassland",1,12.3333333333333,7,0,1,0,NA
"ID224",54,"dry",2011,2,27,"grassland",1,3.08333333333333,7,0,1,0,NA
"ID226",54,"dry",2011,2,27,"grassland",1,2.41666666666667,7,0,1,0,NA
"ID227",54,"dry",2011,2,27,"grassland",1,2.33333333333333,7,0,1,0,NA
"ID228",54,"dry",2011,2,27,"grassland",1,2.33333333333333,7,0,1,0,NA
"ID192",54,"dry",2011,2,27,"grassland",1,12.3333333333333,7,0,1,NA,NA
"ID241",54,"dry",2011,2,27,"grassland",1,8,2,0,1,0,NA
"ID244",54,"dry",2011,2,27,"grassland",1,7.25,2,0,1,NA,0
"ID318",54,"dry",2011,2,27,"grassland",1,8.41666666666667,3,0,1,NA,0
"ID322",54,"dry",2011,2,27,"grassland",1,6.16666666666667,3,0,1,NA,2
"ID835",54,"dry",2011,2,27,"grassland",1,15.25,3,0,1,0,NA
"ID351",54,"dry",2011,2,27,"open woodland",2,6.5,6,0,1,0,NA
"ID357",54,"dry",2011,2,27,"open woodland",2,6.5,6,0,1,0,NA
"ID362",54,"dry",2011,2,27,"open woodland",2,3,6,0,1,0,NA
"ID363",54,"dry",2011,2,27,"open woodland",2,2.33333333333333,6,0,1,0,NA
"ID344",54,"dry",2011,2,27,"grassland",1,11.9166666666667,6,0,0,NA,NA
"ID354",54,"dry",2011,2,27,"grassland",1,6.5,6,0,1,0,NA
"ID396",54,"dry",2011,2,27,"open woodland",2,7.25,8,0,1,NA,NA
"ID380",54,"dry",2011,2,27,"open woodland",2,13.9166666666667,8,0,0,NA,NA
"ID391",54,"dry",2011,2,27,"open woodland",2,7.5,8,0,1,NA,NA
"ID394",54,"dry",2011,2,27,"open woodland",2,7.25,8,0,1,0,NA
"ID382",54,"dry",2011,2,27,"open woodland",2,11.9166666666667,8,0,0,NA,NA
"ID813",54,"dry",2011,2,27,"grassland",1,2.08333333333333,1,0,1,0,NA
"ID797",54,"dry",2011,2,27,"grassland",1,8.41666666666667,7,0,1,0,NA
"ID809",54,"dry",2011,2,27,"grassland",1,2.33333333333333,7,0,1,0,NA
"ID812",54,"dry",2011,2,27,"grassland",1,2.08333333333333,7,0,1,0,NA
"ID814",54,"dry",2011,2,27,"grassland",1,2.08333333333333,7,0,1,0,NA
"ID628",54,"dry",2011,2,27,"grassland",1,9.33333333333333,7,0,1,NA,0
"ID591",54,"dry",2011,2,27,"grassland",1,3.16666666666667,7,0,1,0,NA
"ID593",54,"dry",2011,2,27,"grassland",1,3,7,0,1,0,NA
"ID604",54,"dry",2011,2,27,"grassland",1,15.25,7,0,1,0,NA
"ID589",54,"dry",2011,2,27,"grassland",1,4.16666666666667,7,0,1,0,NA
"ID605",54,"dry",2011,2,27,"grassland",1,15.25,7,0,1,0,NA
"ID614",54,"dry",2011,2,27,"grassland",1,14.4166666666667,7,0,1,0,NA
"ID549",54,"dry",2011,2,27,"open woodland",2,12.1666666666667,2,0,1,NA,2
"ID552",54,"dry",2011,2,27,"open woodland",2,12.0833333333333,2,0,1,NA,NA
"ID560",54,"dry",2011,2,27,"open woodland",2,8.41666666666667,4,0,1,1,NA
"ID691",54,"dry",2011,2,27,"open woodland",2,2.83333333333333,4,0,1,1,NA
"ID554",54,"dry",2011,2,27,"grassland",1,8.83333333333333,4,0,1,NA,NA
"ID557",54,"dry",2011,2,27,"open woodland",2,8.41666666666667,4,0,1,1,NA
"ID723",54,"dry",2011,2,27,"grassland",1,13.1666666666667,2,0,1,NA,2
"ID728",54,"dry",2011,2,27,"grassland",1,7.5,2,0,1,NA,NA
"ID798",54,"dry",2011,2,27,"grassland",1,8.41666666666667,7,0,1,NA,NA
"ID799",54,"dry",2011,2,27,"grassland",1,8.41666666666667,7,0,1,0,NA
"ID810",54,"dry",2011,2,27,"grassland",1,2.33333333333333,7,0,1,0,NA
"ID398",54,"dry",2011,2,27,"grassland",1,5.75,1,0,1,NA,1
"ID405",54,"dry",2011,2,27,"open woodland",2,5.16666666666667,8,0,1,0,NA
"ID408",54,"dry",2011,2,27,"open woodland",2,4.33333333333333,8,0,1,0,NA
"ID406",54,"dry",2011,2,27,"open woodland",2,5.16666666666667,8,0,1,0,NA
"ID886",54,"dry",2011,2,27,"grassland",1,6.91666666666667,16,0,1,0,NA
"ID888",54,"dry",2011,2,27,"grassland",1,6.91666666666667,16,0,1,NA,NA
"ID889",54,"dry",2011,2,27,"grassland",1,6.33333333333333,16,0,1,0,NA
"ID927",54,"dry",2011,2,27,"grassland",1,11.0833333333333,16,0,1,NA,NA
"ID928",54,"dry",2011,2,27,"grassland",1,11.0833333333333,16,0,1,0,NA
"ID941",54,"dry",2011,2,27,"grassland",1,7.08333333333333,16,0,1,0,NA
"ID898",54,"dry",2011,2,27,"grassland",1,2.25,16,0,1,0,NA
"ID899",54,"dry",2011,2,27,"grassland",1,2.25,16,0,1,0,NA
"ID903",54,"dry",2011,2,27,"grassland",1,2.25,16,0,1,0,NA
"ID922",54,"dry",2011,2,27,"grassland",1,14,16,0,1,0,NA
"ID925",54,"dry",2011,2,27,"grassland",1,14,16,0,1,NA,NA
"ID892",54,"dry",2011,2,27,"grassland",1,2.25,16,0,1,0,NA
"ID894",54,"dry",2011,2,27,"grassland",1,2.25,16,0,1,0,NA
"ID900",54,"dry",2011,2,27,"grassland",1,2.25,16,0,1,0,NA
"ID897",54,"dry",2011,2,27,"grassland",1,2.25,16,0,1,0,NA
"ID944",54,"dry",2011,2,27,"grassland",1,6.91666666666667,16,0,1,NA,2
"ID1000",54,"dry",2011,2,27,"grassland",1,14.0833333333333,6,0,1,NA,NA
"ID1009",54,"dry",2011,2,27,"grassland",1,9.41666666666667,6,0,1,NA,NA
"ID1010",54,"dry",2011,2,27,"grassland",1,9.41666666666667,6,0,1,NA,NA
"ID964",54,"dry",2011,2,27,"grassland",1,5.08333333333333,6,0,1,NA,NA
"ID965",54,"dry",2011,2,27,"grassland",1,4.41666666666667,6,0,1,0,NA
"ID967",54,"dry",2011,2,27,"grassland",1,4.41666666666667,6,0,1,1,NA
"ID1092",54,"dry",2011,2,27,"grassland",1,2.16666666666667,8,0,1,0,NA
"ID616",54,"dry",2011,2,27,"grassland",1,11.8333333333333,3,0,1,0,NA
"ID618",54,"dry",2011,2,27,"grassland",1,11.8333333333333,3,0,1,NA,NA
"ID1069",54,"dry",2011,2,27,"grassland",1,2.25,3,0,1,0,NA
"ID935",54,"dry",2011,2,27,"grassland",1,8.91666666666667,8,0,1,0,NA
"ID936",54,"dry",2011,2,27,"grassland",1,8.91666666666667,8,0,1,NA,1
"ID1090",54,"dry",2011,2,27,"grassland",1,2.16666666666667,8,0,0,NA,NA
"ID1080",54,"dry",2011,2,27,"open woodland",2,5.16666666666667,8,0,1,0,NA
"ID1082",54,"dry",2011,2,27,"open woodland",2,4.83333333333333,8,0,1,0,NA
"ID1085",54,"dry",2011,2,27,"open woodland",2,4.83333333333333,8,0,0,NA,NA
"ID931",54,"dry",2011,2,27,"grassland",1,9.33333333333333,8,0,1,0,NA
"ID1104",54,"dry",2011,2,27,"grassland",1,8.41666666666667,3,0,1,0,NA
"ID1095",54,"dry",2011,2,27,"grassland",1,2.08333333333333,3,0,1,0,NA
"ID1108",54,"dry",2011,2,27,"grassland",1,3.91666666666667,3,0,0,NA,NA
"ID1169",54,"dry",2011,2,27,"grassland",1,3.33333333333333,1,0,1,0,NA
"ID1152",54,"dry",2011,2,27,"open woodland",2,6.16666666666667,6,0,1,0,NA
"ID1154",54,"dry",2011,2,27,"open woodland",2,5.5,6,0,1,NA,NA
"ID1158",54,"dry",2011,2,27,"open woodland",2,5.16666666666667,6,0,1,0,NA
"ID1161",54,"dry",2011,2,27,"open woodland",2,4.75,6,0,1,0,NA
"ID1162",54,"dry",2011,2,27,"open woodland",2,4.75,6,0,1,0,NA
"ID1213",54,"dry",2011,2,27,"open woodland",2,12.9166666666667,6,0,1,0,NA
"ID1266",54,"dry",2011,2,27,"grassland",1,3,2,0,1,0,NA
"ID1265",54,"dry",2011,2,27,NA,NA,3.33333333333333,2,0,1,0,NA
"ID1282",54,"dry",2011,2,27,"grassland",1,8.08333333333333,5,0,1,0,NA
"ID1283",54,"dry",2011,2,27,"grassland",1,5.25,5,0,1,0,NA
"ID1286",54,"dry",2011,2,27,"grassland",1,4.08333333333333,5,0,1,0,NA
"ID1288",54,"dry",2011,2,27,"grassland",1,4.08333333333333,5,0,1,0,NA
"ID1284",54,"dry",2011,2,27,"grassland",1,5.16666666666667,5,0,1,0,NA
"ID1338",54,"dry",2011,2,27,"open woodland",2,5.25,7,0,1,1,NA
"ID1134",54,"dry",2011,2,27,"open woodland",2,9,7,0,1,0,NA
"ID1311",54,"dry",2011,2,27,"open woodland",2,4.83333333333333,7,0,1,0,NA
"ID1133",54,"dry",2011,2,27,"open woodland",2,9,7,0,1,1,NA
"ID1312",54,"dry",2011,2,27,"open woodland",2,4.83333333333333,7,0,1,0,NA
"ID1329",54,"dry",2011,2,27,"open woodland",2,2.75,7,0,1,0,NA
"ID1336",54,"dry",2011,2,27,"open woodland",2,8.91666666666667,7,0,1,1,NA
"ID220",54,"dry",2011,2,27,"grassland",1,4.91666666666667,2,0,1,1,NA
"ID222",54,"dry",2011,2,27,"grassland",1,4.91666666666667,2,0,1,1,NA
"ID37",55,"wet",2012,1,28,"open woodland",2,10.9166666666667,4,0,1,NA,NA
"ID48",55,"wet",2012,1,28,"open woodland",2,4.83333333333333,4,0,1,NA,NA
"ID50",55,"wet",2012,1,28,"open woodland",2,4.25,4,0,1,NA,NA
"ID36",55,"wet",2012,1,28,"open woodland",2,10.9166666666667,4,0,1,NA,0
"ID117",55,"wet",2012,1,28,"grassland",1,4.41666666666667,1,0,1,NA,NA
"ID211",55,"wet",2012,1,28,"grassland",1,10.6666666666667,9,0,1,NA,1
"ID192",55,"wet",2012,1,28,"grassland",1,12.75,9,0,1,0,NA
"ID224",55,"wet",2012,1,28,"grassland",1,3.5,9,0,1,1,NA
"ID226",55,"wet",2012,1,28,"grassland",1,2.83333333333333,9,0,1,1,0
"ID195",55,"wet",2012,1,28,"grassland",1,12.75,9,0,1,0,NA
"ID196",55,"wet",2012,1,28,"grassland",1,2.41666666666667,9,0,1,0,NA
"ID227",55,"wet",2012,1,28,"grassland",1,2.75,9,0,1,0,NA
"ID228",55,"wet",2012,1,28,"grassland",1,2.75,9,0,1,0,NA
"ID205",55,"wet",2012,1,28,"grassland",1,10.8333333333333,9,0,0,NA,NA
"ID241",55,"wet",2012,1,28,"grassland",1,8.41666666666667,2,0,1,1,NA
"ID244",55,"wet",2012,1,28,"grassland",1,7.66666666666667,2,0,1,1,NA
"ID892",55,"wet",2012,1,28,"grassland",1,2.66666666666667,4,0,1,0,NA
"ID894",55,"wet",2012,1,28,"grassland",1,2.66666666666667,4,0,1,0,NA
"ID897",55,"wet",2012,1,28,"grassland",1,2.66666666666667,4,0,1,0,NA
"ID900",55,"wet",2012,1,28,"grassland",1,2.66666666666667,4,0,1,0,NA
"ID898",55,"wet",2012,1,28,"grassland",1,2.66666666666667,14,0,1,0,NA
"ID899",55,"wet",2012,1,28,"grassland",1,2.66666666666667,14,0,1,0,NA
"ID904",55,"wet",2012,1,28,"grassland",1,2.41666666666667,14,0,1,0,NA
"ID903",55,"wet",2012,1,28,"grassland",1,2.66666666666667,14,0,1,0,NA
"ID902",55,"wet",2012,1,28,"grassland",1,2.66666666666667,14,0,1,0,NA
"ID563",55,"wet",2012,1,28,"grassland",1,8.25,2,0,1,NA,NA
"ID638",55,"wet",2012,1,28,"grassland",1,4.91666666666667,2,0,1,NA,NA
"ID318",55,"wet",2012,1,28,"grassland",1,8.83333333333333,3,0,1,NA,NA
"ID322",55,"wet",2012,1,28,"grassland",1,6.58333333333333,3,0,1,NA,NA
"ID835",55,"wet",2012,1,28,"grassland",1,15.6666666666667,3,0,1,0,NA
"ID351",55,"wet",2012,1,28,"open woodland",2,6.91666666666667,5,0,1,1,0
"ID362",55,"wet",2012,1,28,"open woodland",2,3.41666666666667,5,0,1,1,NA
"ID354",55,"wet",2012,1,28,"open woodland",2,6.91666666666667,5,0,1,0,NA
"ID357",55,"wet",2012,1,28,"open woodland",2,6.91666666666667,5,0,1,1,0
"ID363",55,"wet",2012,1,28,"open woodland",2,2.75,5,0,1,1,0
"ID396",55,"wet",2012,1,28,"open woodland",2,7.66666666666667,3,0,1,NA,NA
"ID391",55,"wet",2012,1,28,"open woodland",2,7.91666666666667,3,0,1,NA,NA
"ID394",55,"wet",2012,1,28,"open woodland",2,7.66666666666667,3,0,1,0,NA
"ID797",55,"wet",2012,1,28,"grassland",1,8.83333333333333,4,0,1,1,NA
"ID814",55,"wet",2012,1,28,"grassland",1,2.5,4,0,1,0,NA
"ID810",55,"wet",2012,1,28,"grassland",1,2.75,3,0,1,0,NA
"ID813",55,"wet",2012,1,28,"grassland",1,2.5,4,0,1,0,NA
"ID812",55,"wet",2012,1,28,"grassland",1,2.5,4,0,1,0,NA
"ID553",55,"wet",2012,1,28,"grassland",1,9.25,1,0,1,0,NA
"ID628",55,"wet",2012,1,28,"grassland",1,9.75,7,0,1,1,2
"ID604",55,"wet",2012,1,28,"grassland",1,15.6666666666667,7,0,0,NA,NA
"ID591",55,"wet",2012,1,28,"grassland",1,3.58333333333333,7,0,1,0,NA
"ID589",55,"wet",2012,1,28,"grassland",1,4.58333333333333,7,0,1,0,NA
"ID593",55,"wet",2012,1,28,"grassland",1,3.41666666666667,7,0,1,0,NA
"ID605",55,"wet",2012,1,28,"open woodland",2,15.6666666666667,7,0,1,0,NA
"ID614",55,"wet",2012,1,28,"grassland",1,14.8333333333333,7,0,0,NA,NA
"ID549",55,"wet",2012,1,28,"grassland",1,12.5833333333333,2,0,1,NA,NA
"ID552",55,"wet",2012,1,28,"grassland",1,12.5,2,0,1,NA,NA
"ID560",55,"wet",2012,1,28,"open woodland",2,8.83333333333333,6,0,1,NA,3
"ID554",55,"wet",2012,1,28,"grassland",1,9.25,6,0,1,1,4
"ID557",55,"wet",2012,1,28,"grassland",1,8.83333333333333,6,0,1,NA,2
"ID691",55,"wet",2012,1,28,"grassland",1,3.25,6,0,1,NA,1
"ID561",55,"wet",2012,1,28,"grassland",1,8.83333333333333,6,0,1,1,NA
"ID559",55,"wet",2012,1,28,"grassland",1,8.83333333333333,6,0,1,NA,NA
"ID723",55,"wet",2012,1,28,"grassland",1,13.5833333333333,2,0,1,NA,NA
"ID728",55,"wet",2012,1,28,"grassland",1,7.91666666666667,2,0,1,NA,NA
"ID798",55,"wet",2012,1,28,"grassland",1,8.83333333333333,3,0,1,0,NA
"ID799",55,"wet",2012,1,28,"grassland",1,8.83333333333333,3,0,1,0,NA
"ID889",55,"wet",2012,1,28,"grassland",1,6.75,14,0,1,0,NA
"ID928",55,"wet",2012,1,28,"grassland",1,11.5,14,0,1,0,NA
"ID941",55,"wet",2012,1,28,"grassland",1,7.5,14,0,1,0,NA
"ID944",55,"wet",2012,1,28,"grassland",1,7.33333333333333,14,0,1,NA,NA
"ID886",55,"wet",2012,1,28,"grassland",1,7.33333333333333,14,0,1,0,NA
"ID925",55,"wet",2012,1,28,"grassland",1,14.4166666666667,14,0,1,0,NA
"ID888",55,"wet",2012,1,28,"grassland",1,7.33333333333333,14,0,1,NA,NA
"ID922",55,"wet",2012,1,28,"grassland",1,14.4166666666667,14,0,1,1,NA
"ID927",55,"wet",2012,1,28,"grassland",1,11.5,14,0,1,NA,NA
"ID964",55,"wet",2012,1,28,"grassland",1,5.5,6,0,1,NA,NA
"ID965",55,"wet",2012,1,28,"grassland",1,4.83333333333333,6,0,1,0,NA
"ID1000",55,"wet",2012,1,28,"grassland",1,14.5,6,0,0,NA,NA
"ID1009",55,"wet",2012,1,28,"grassland",1,9.83333333333333,6,0,1,NA,NA
"ID1010",55,"wet",2012,1,28,"grassland",1,9.83333333333333,6,0,1,NA,NA
"ID967",55,"wet",2012,1,28,"grassland",1,4.83333333333333,6,0,1,NA,0
"ID1092",55,"wet",2012,1,28,"grassland",1,2.58333333333333,1,0,1,0,NA
"ID933",55,"wet",2012,1,28,"grassland",1,9.33333333333333,5,0,1,NA,0
"ID937",55,"wet",2012,1,28,"grassland",1,9.33333333333333,5,0,1,NA,0
"ID1087",55,"wet",2012,1,28,"grassland",1,4.25,5,0,1,0,NA
"ID1088",55,"wet",2012,1,28,"grassland",1,3.83333333333333,5,0,1,0,NA
"ID934",55,"wet",2012,1,28,"grassland",1,9.33333333333333,5,0,1,NA,0
"ID1069",55,"wet",2012,1,28,"grassland",1,2.66666666666667,3,0,1,1,0
"ID616",55,"wet",2012,1,28,"grassland",1,12.25,3,0,1,0,NA
"ID618",55,"wet",2012,1,28,"grassland",1,12.25,3,0,1,NA,NA
"ID935",55,"wet",2012,1,28,"grassland",1,9.33333333333333,3,0,0,NA,NA
"ID1082",55,"wet",2012,1,28,"grassland",1,5.25,3,0,1,0,NA
"ID1080",55,"wet",2012,1,28,"grassland",1,5.58333333333333,3,0,1,0,NA
"ID1095",55,"wet",2012,1,28,"grassland",1,2.5,2,0,1,0,NA
"ID1104",55,"wet",2012,1,28,"grassland",1,8.83333333333333,2,0,1,1,1
"ID1158",55,"wet",2012,1,28,"open woodland",2,5.58333333333333,6,0,1,0,NA
"ID1152",55,"wet",2012,1,28,"open woodland",2,6.58333333333333,6,0,1,0,NA
"ID1154",55,"wet",2012,1,28,"open woodland",2,5.91666666666667,6,0,1,NA,NA
"ID1161",55,"wet",2012,1,28,"open woodland",2,5.16666666666667,6,0,1,0,NA
"ID1162",55,"wet",2012,1,28,"open woodland",2,5.16666666666667,6,0,1,0,NA
"ID1213",55,"wet",2012,1,28,"open woodland",2,13.3333333333333,6,0,1,0,NA
"ID1265",55,"wet",2012,1,28,"open woodland",2,3.75,1,0,1,0,NA
"ID1288",55,"wet",2012,1,28,"grassland",1,4.5,5,0,1,0,NA
"ID1282",55,"wet",2012,1,28,"grassland",1,8.5,5,0,1,0,NA
"ID1283",55,"wet",2012,1,28,"grassland",1,5.66666666666667,5,0,1,0,NA
"ID1284",55,"wet",2012,1,28,"grassland",1,5.58333333333333,5,0,1,0,NA
"ID1286",55,"wet",2012,1,28,"grassland",1,4.5,5,0,1,0,NA
"ID1336",55,"wet",2012,1,28,"open woodland",2,9.33333333333333,7,0,1,NA,1
"ID1338",55,"wet",2012,1,28,"open woodland",2,5.66666666666667,7,0,1,NA,3
"ID1133",55,"wet",2012,1,28,"open woodland",2,9.41666666666667,7,0,1,NA,2
"ID1134",55,"wet",2012,1,28,"open woodland",2,9.41666666666667,7,0,1,1,1
"ID1311",55,"wet",2012,1,28,"open woodland",2,5.25,7,0,1,0,NA
"ID1312",55,"wet",2012,1,28,"open woodland",2,5.25,7,0,1,0,NA
"ID1329",55,"wet",2012,1,28,"open woodland",2,3.16666666666667,7,0,1,0,NA
"ID222",55,"wet",2012,1,28,"grassland",1,5.33333333333333,2,0,1,NA,0
"ID220",55,"wet",2012,1,28,"grassland",1,5.33333333333333,2,0,1,NA,1
"ID48",56,"dry",2012,2,28,"grassland",1,5.41666666666667,3,0,1,1,NA
"ID36",56,"dry",2012,2,28,"open woodland",2,11.5,3,0,1,0,NA
"ID50",56,"dry",2012,2,28,"open woodland",2,4.83333333333333,3,0,1,NA,NA
"ID117",56,"dry",2012,2,28,"open woodland",2,5,1,0,1,NA,NA
"ID228",56,"dry",2012,2,28,"grassland",1,3.33333333333333,8,0,1,1,0
"ID227",56,"dry",2012,2,28,"grassland",1,3.33333333333333,8,0,1,0,NA
"ID192",56,"dry",2012,2,28,"open woodland",2,13.3333333333333,8,0,1,0,NA
"ID211",56,"dry",2012,2,28,"grassland",1,11.25,8,0,1,NA,NA
"ID195",56,"dry",2012,2,28,"grassland",1,13.3333333333333,8,0,0,NA,NA
"ID224",56,"dry",2012,2,28,"grassland",1,4.08333333333333,8,0,1,NA,2
"ID196",56,"dry",2012,2,28,"grassland",1,3,8,0,1,1,NA
"ID226",56,"dry",2012,2,28,"grassland",1,3.41666666666667,8,0,1,0,NA
"ID241",56,"dry",2012,2,28,"grassland",1,9,2,0,1,NA,0
"ID244",56,"dry",2012,2,28,"grassland",1,8.25,2,0,1,NA,0
"ID892",56,"dry",2012,2,28,"grassland",1,3.25,9,0,1,0,NA
"ID894",56,"dry",2012,2,28,"grassland",1,3.25,9,0,1,0,NA
"ID897",56,"dry",2012,2,28,"grassland",1,3.25,9,0,1,0,NA
"ID903",56,"dry",2012,2,28,"grassland",1,3.25,9,0,1,0,NA
"ID900",56,"dry",2012,2,28,"grassland",1,3.25,9,0,1,0,NA
"ID898",56,"dry",2012,2,28,"grassland",1,3.25,9,0,1,0,NA
"ID899",56,"dry",2012,2,28,"grassland",1,3.25,9,0,1,0,NA
"ID904",56,"dry",2012,2,28,"grassland",1,3,9,0,1,0,NA
"ID902",56,"dry",2012,2,28,"grassland",1,3.25,9,0,0,NA,NA
"ID563",56,"dry",2012,2,28,"grassland",1,8.83333333333333,2,0,1,1,NA
"ID638",56,"dry",2012,2,28,"grassland",1,5.5,2,0,1,NA,NA
"ID318",56,"dry",2012,2,28,"grassland",1,9.41666666666667,3,0,1,0,NA
"ID835",56,"dry",2012,2,28,"grassland",1,16.25,3,0,1,0,NA
"ID322",56,"dry",2012,2,28,"grassland",1,7.16666666666667,3,0,1,NA,NA
"ID351",56,"dry",2012,2,28,"grassland",1,7.5,5,0,1,0,NA
"ID357",56,"dry",2012,2,28,"grassland",1,7.5,5,0,1,0,NA
"ID354",56,"dry",2012,2,28,"open woodland",2,7.5,5,0,1,0,NA
"ID363",56,"dry",2012,2,28,"open woodland",2,3.33333333333333,5,0,1,0,NA
"ID362",56,"dry",2012,2,28,"open woodland",2,4,5,0,1,NA,0
"ID391",56,"dry",2012,2,28,"open woodland",2,8.5,3,0,1,NA,NA
"ID396",56,"dry",2012,2,28,"open woodland",2,8.25,3,0,1,NA,NA
"ID420",56,"dry",2012,2,28,"open woodland",2,2.33333333333333,3,0,1,0,NA
"ID553",56,"dry",2012,2,28,"grassland",1,9.83333333333333,1,0,1,0,NA
"ID591",56,"dry",2012,2,28,"grassland",1,4.16666666666667,5,0,1,1,NA
"ID628",56,"dry",2012,2,28,"grassland",1,10.3333333333333,5,0,1,NA,NA
"ID589",56,"dry",2012,2,28,"grassland",1,5.16666666666667,5,0,1,0,NA
"ID593",56,"dry",2012,2,28,"grassland",1,4,5,0,1,1,2
"ID605",56,"dry",2012,2,28,"grassland",1,16.25,5,0,1,0,NA
"ID549",56,"dry",2012,2,28,"grassland",1,13.1666666666667,2,0,1,NA,NA
"ID552",56,"dry",2012,2,28,"grassland",1,13.0833333333333,2,0,1,NA,NA
"ID559",56,"dry",2012,2,28,"open woodland",2,9.41666666666667,8,0,1,NA,NA
"ID557",56,"dry",2012,2,28,"open woodland",2,9.41666666666667,8,0,1,NA,NA
"ID560",56,"dry",2012,2,28,"open woodland",2,9.41666666666667,8,0,1,NA,NA
"ID561",56,"dry",2012,2,28,"grassland",1,9.41666666666667,8,0,1,NA,2
"ID554",56,"dry",2012,2,28,"grassland",1,9.83333333333333,8,0,1,NA,NA
"ID687",56,"dry",2012,2,28,"grassland",1,2.33333333333333,8,0,1,0,NA
"ID686",56,"dry",2012,2,28,"grassland",1,2.33333333333333,8,0,1,0,NA
"ID691",56,"dry",2012,2,28,"grassland",1,3.83333333333333,8,0,1,NA,NA
"ID723",56,"dry",2012,2,28,"grassland",1,14.1666666666667,2,0,1,NA,NA
"ID728",56,"dry",2012,2,28,"grassland",1,8.5,2,0,1,NA,NA
"ID798",56,"dry",2012,2,28,"grassland",1,9.41666666666667,2,0,1,0,NA
"ID799",56,"dry",2012,2,28,"grassland",1,9.41666666666667,2,0,1,0,NA
"ID405",56,"dry",2012,2,28,"open woodland",2,6.16666666666667,3,0,1,NA,0
